Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,43.080002,43.139999,42.299999,42.389999,999400,39.960453
2013-03-01,40.630001,43.639999,40.27,43.07,850500,40.601482
2013-02-01,38.599998,41.290001,38.099998,40.849998,1026100,38.254379
2013-01-02,35.349998,40.00,35.25,38.509998,1125000,36.063061
2012-12-03,33.529999,34.98,32.869999,34.919998,638500,32.701172
2012-11-01,32.400002,35.32,31.379999,33.450001,690200,31.071735
2012-10-01,31.940001,33.869999,29.27,32.380001,841300,30.077812
2012-09-04,31.25,31.969999,28.91,31.82,906200,29.557627
2012-08-01,30.940001,32.259998,30.16,31.23,625300,29.009575
2012-07-02,27.49,31.370001,26.959999,30.790001,1056400,28.351755
2012-06-01,28.85,29.32,26.18,27.34,960600,25.174957
2012-05-01,31.92,32.779999,28.49,29.110001,1054900,26.547421
2012-04-02,29.84,32.509998,28.68,31.98,1114300,29.16477
2012-03-01,30.50,30.870001,28.040001,30.129999,1012000,27.477627
2012-02-01,28.02,31.290001,28.02,30.50,1332600,27.564472
2012-01-03,29.540001,30.309999,25.52,27.15,1552700,24.536898
2011-12-01,26.25,28.82,26.25,28.68,1328900,25.919641
2011-11-01,25.719999,27.16,23.98,26.209999,1329000,23.467798
2011-10-03,24.93,28.389999,23.52,26.60,1854700,23.816996
2011-09-01,29.030001,29.219999,24.84,25.08,1307400,22.456024
2011-08-01,31.90,32.040001,25.25,29.110001,2018400,25.834707
2011-07-01,38.57,39.639999,30.92,31.549999,1636300,28.000172
2011-06-01,42.220001,42.220001,35.950001,38.630001,1187200,34.283569
2011-05-02,41.959999,43.099998,40.50,42.34,741600,37.576141
2011-04-01,42.32,43.52,40.50,41.740002,804700,36.821301
2011-03-01,40.049999,42.240002,39.439999,41.959999,1072000,37.015373
2011-02-01,42.369999,42.740002,38.389999,39.919998,1161100,35.215767
2011-01-03,42.639999,42.639999,40.34,42.09,794900,36.894215
2010-12-01,38.25,42.790001,38.200001,42.34,767500,37.113354
2010-11-01,36.529999,38.599998,35.560001,37.540001,1165500,32.905891
2010-10-01,37.32,39.849998,36.310001,36.349998,964400,31.695835
2010-09-01,33.07,37.900002,32.880001,37.119999,737100,32.367245
2010-08-02,36.610001,37.16,31.66,32.52,927200,28.35622
2010-07-01,32.07,38.810001,31.27,35.849998,1324000,31.070343
2010-06-01,33.830002,36.029999,30.889999,32.130001,1679100,27.84631
2010-05-03,39.360001,39.459999,32.560001,34.18,1756400,29.622995
2010-04-01,36.630001,43.330002,36.009998,39.029999,1683000,33.631073
2010-03-01,31.639999,36.619999,30.219999,36.41,1737800,31.373491
2010-02-01,32.82,34.189999,30.82,31.60,1907900,27.056513
2010-01-04,36.740002,40.23,32.48,32.509998,1783100,27.83567
2009-12-01,37.82,39.189999,36.150002,36.490002,953300,31.243423
2009-11-02,35.84,40.139999,35.610001,37.560001,910400,32.159576
2009-10-01,35.919998,39.119999,32.869999,35.650002,1667700,30.362225
2009-09-01,30.74,36.830002,29.129999,36.009998,1541400,30.668825
2009-08-03,27.129999,31.84,26.709999,30.90,1939300,26.316765
2009-07-01,25.85,30.01,23.75,26.73,1429100,22.620646
2009-06-01,27.559999,28.549999,24.57,25.68,976200,21.732069
2009-05-01,28.59,29.09,26.139999,27.559999,1136800,22.976076
2009-04-01,22.09,30.07,21.610001,28.74,1329400,23.959814
2009-03-02,19.40,24.030001,17.02,22.34,1614100,18.624294
2009-02-02,23.969999,25.129999,19.84,20.15,1504400,16.456741
2009-01-02,33.369999,33.830002,24.040001,24.23,1394600,19.788925
2008-12-01,30.190001,34.290001,25.860001,32.73,1291500,26.730974
2008-11-03,35.209999,36.459999,24.309999,31.10,1409300,25.064882
2008-10-01,43.950001,44.98,30.040001,35.02,1686800,28.224186
2008-09-02,48.790001,50.139999,42.889999,44.48,1498200,35.848423
2008-08-01,44.169998,49.450001,43.700001,48.240002,934100,38.878777
2008-07-01,43.299999,45.700001,40.049999,44.009998,1165100,35.175365
2008-06-02,51.27,51.619999,43.009998,43.93,1057900,35.111423
2008-05-01,47.990002,51.790001,47.77,51.580002,881700,40.898056
2008-04-01,49.389999,53.740002,47.349998,48.189999,1238500,38.210102
2008-03-03,51.200001,51.450001,44.880001,49.25,1419100,39.050583
2008-02-01,51.740002,53.419998,49.50,51.32,1050100,40.36681
2008-01-02,53.209999,53.529999,44.060001,51.75,1318700,40.705036
2007-12-03,52.09,53.959999,49.799999,53.139999,810600,41.798367
2007-11-01,57.380001,57.599998,49.689999,52.110001,1490800,40.665707
2007-10-01,57.48,59.68,53.900002,57.900002,876500,45.184116
2007-09-04,59.830002,60.459999,54.650002,57.02,1098900,44.497379
2007-08-01,61.150002,64.699997,54.509998,59.790001,1232600,46.659039
2007-07-02,66.779999,68.779999,61.299999,61.34,1086100,47.549774
2007-06-01,65.00,66.980003,64.199997,66.480003,805700,51.534222
2007-05-01,62.389999,65.43,61.099998,65.269997,908800,50.28688
2007-04-02,64.400002,66.440002,62.18,62.200001,666800,47.921619
2007-03-01,66.099998,68.239998,62.869999,64.260002,723400,49.508736
2007-02-01,68.360001,69.160004,65.209999,66.43,631300,50.865299
2007-01-03,68.470001,71.349998,67.080002,68.360001,566400,52.343098
2006-12-01,67.220001,69.309998,66.449997,67.93,369800,52.013847
2006-11-01,63.50,68.440002,63.50,67.470001,339100,51.353016
2006-10-02,60.18,63.84,59.860001,63.139999,373400,48.057346
2006-09-01,61.880001,62.080002,58.009998,60.169998,477700,45.79681
2006-08-01,58.380001,62.16,57.939999,61.939999,360900,46.84716
2006-07-03,58.200001,59.150002,56.380001,58.630001,469100,44.343708
2006-06-01,59.330002,59.650002,54.950001,58.060001,597700,43.912598
2006-05-01,62.610001,63.939999,58.009998,59.389999,527900,44.617775
2006-04-03,58.549999,63.540001,57.779999,62.50,512600,46.95422
2006-03-01,59.950001,61.07,58.48,58.48,491000,43.934124
2006-02-01,59.720001,62.470001,57.43,60.00,418300,45.07605
2006-01-03,56.220001,61.400002,55.02,59.740002,630400,44.592598
2005-12-01,58.990002,59.939999,55.200001,55.27,423600,41.255989
2005-11-01,56.849998,59.779999,56.790001,58.790001,397600,43.59428
2005-10-03,52.549999,56.810001,50.25,56.650002,538100,42.007416
2005-09-01,53.439999,55.240002,51.400002,52.389999,629900,38.848515
2005-08-01,56.869999,57.380001,52.75,53.439999,387600,39.344757
2005-07-01,53.150002,57.599998,52.00,56.669998,435100,41.722816
2005-06-01,52.66,55.209999,52.240002,52.959999,472100,38.99136
2005-05-02,52.25,54.369999,51.619999,52.450001,498300,38.615879
2005-04-01,62.029999,62.50,49.599998,52.349998,773000,38.268494
2005-03-01,60.77,63.580002,59.09,61.93,490800,45.271595
2005-02-01,59.950001,61.450001,58.349998,60.700001,362100,44.372448
2005-01-03,59.720001,61.880001,56.099998,60.09,559800,43.650585
2004-12-01,58.970001,62.849998,58.860001,59.970001,505100,43.563416
2004-11-01,60.889999,61.919998,53.50,58.66,891500,42.611805
2004-10-01,65.93,66.599998,58.50,60.84,496000,43.908367
2004-09-01,62.00,65.800003,61.799999,65.779999,315900,47.473576
2004-08-02,60.450001,62.490002,58.32,62.150002,264600,44.853798
2004-07-01,64.019997,64.239998,59.380001,60.57,344700,43.453766
2004-06-01,59.040001,64.480003,58.27,64.010002,452700,45.921673
2004-05-03,64.239998,64.25,58.75,59.040001,510200,42.356125
2004-04-01,62.209999,65.68,61.299999,64.230003,377000,45.793438
2004-03-01,63.259998,64.949997,60.099998,62.209999,484700,44.353256
2004-02-02,62.240002,63.68,60.34,63.369999,514200,44.916492
2004-01-02,55.900002,62.450001,55.52,62.16,742100,44.058849
2003-12-01,54.790001,56.849998,54.150002,56.02,378200,39.706833
2003-11-03,52.639999,55.200001,50.290001,55.080002,487700,38.778309
2003-10-01,50.900002,54.049999,49.73,52.580002,665300,37.018219
2003-09-02,55.09,56.00,48.25,50.52,839300,35.567905
2003-08-01,54.00,55.43,52.310001,54.75,369900,38.545979
2003-07-01,50.169998,54.650002,49.279999,53.959999,754500,37.740086
2003-06-02,55.470001,57.610001,46.950001,50.200001,1061400,35.11031
2003-05-01,52.799999,55.700001,51.490002,55.48,677000,38.551399
