Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,41.419998,41.580002,40.849998,41.27,1176800,38.95348
2013-03-01,39.509998,41.450001,39.169998,41.439999,960000,39.113937
2013-02-01,38.52,39.98,38.040001,39.450001,792300,37.235641
2013-01-02,37.669998,38.900002,36.959999,38.279999,1132400,36.13131
2012-12-03,37.779999,38.50,36.560001,37.130001,960200,35.045864
2012-11-01,36.799999,38.259998,35.950001,38.169998,853600,35.790588
2012-10-01,36.98,37.450001,36.00,36.740002,711400,34.215061
2012-09-04,37.00,37.860001,35.50,37.060001,989400,34.513069
2012-08-01,36.360001,39.380001,35.950001,36.869999,866000,34.336124
2012-07-02,34.380001,36.959999,34.049999,36.25,675000,33.758736
2012-06-01,33.970001,35.00,32.75,34.279999,910400,31.69392
2012-05-01,34.34,34.889999,32.77,34.209999,778200,31.629202
2012-04-02,34.09,34.66,32.830002,34.240002,871900,31.65694
2012-03-01,34.43,34.450001,33.110001,34.029999,844700,31.245926
2012-02-01,33.73,34.669998,33.369999,34.279999,1181000,31.475473
2012-01-03,32.049999,33.939999,31.25,33.73,976100,30.759287
2011-12-01,31.129999,32.779999,30.34,31.860001,995300,29.053986
2011-11-01,29.879999,31.49,29.629999,31.07,1039300,28.333561
2011-10-03,30.280001,31.08,28.34,30.530001,1402300,27.634958
2011-09-01,29.93,31.030001,28.10,30.18,1368000,27.318148
2011-08-01,28.440001,29.82,25.389999,29.780001,1573600,26.956078
2011-07-01,29.450001,30.219999,27.540001,28.00,927100,25.135557
2011-06-01,29.90,30.15,28.280001,29.450001,1285200,26.43722
2011-05-02,29.91,30.700001,28.709999,30.01,1531200,26.939932
2011-04-01,28.110001,29.42,27.870001,29.379999,898700,26.176819
2011-03-01,27.809999,28.33,26.799999,28.049999,1270200,24.991823
2011-02-01,25.75,27.93,25.58,27.74,1337500,24.715622
2011-01-03,25.49,26.34,25.17,25.50,930000,22.536549
2010-12-01,24.68,25.82,24.50,25.290001,912600,22.350954
2010-11-01,24.059999,24.93,23.52,24.51,1235600,21.6616
2010-10-01,23.440001,24.120001,23.129999,23.879999,897300,20.918047
2010-09-01,22.90,23.52,22.16,23.27,1063800,20.383709
2010-08-02,21.67,23.00,21.440001,22.58,1415500,19.779293
2010-07-01,20.65,21.959999,19.92,21.379999,888700,18.546307
2010-06-01,20.309999,21.809999,19.780001,20.60,1476700,17.869688
2010-05-03,21.82,22.129999,19.41,20.34,1361600,17.64415
2010-04-01,21.790001,22.219999,20.75,21.780001,962800,18.710875
2010-03-01,22.389999,22.389999,20.389999,21.76,1587700,18.693691
2010-02-01,21.889999,23.00,21.200001,22.26,934800,19.123234
2010-01-04,22.41,23.77,21.389999,21.799999,1415700,18.550579
2009-12-01,22.389999,23.030001,21.34,22.41,1541500,19.069654
2009-11-02,19.09,22.280001,18.969999,22.24,3537700,18.924994
2009-10-01,19.99,20.17,18.91,18.969999,959800,15.975333
2009-09-01,20.00,20.50,19.51,19.940001,791700,16.792208
2009-08-03,19.75,20.50,18.700001,20.10,2340400,16.926949
2009-07-01,18.23,19.91,18.07,19.709999,654000,16.418282
2009-06-01,16.75,19.49,16.549999,19.110001,2193500,15.918489
2009-05-01,18.00,18.77,16.860001,17.280001,578000,14.394112
2009-04-01,18.99,19.09,17.43,18.00,344300,14.82643
2009-03-02,18.389999,19.50,16.219999,19.24,500200,15.847807
2009-02-02,21.16,21.540001,17.969999,18.549999,397600,15.27946
2009-01-02,21.129999,21.49,19.610001,21.18,327700,17.28001
2008-12-01,19.90,22.35,17.85,20.879999,577700,17.03525
2008-11-03,19.82,21.49,18.51,20.280001,570300,16.545732
2008-10-01,21.190001,21.469999,16.469999,20.280001,478700,16.387249
2008-09-02,23.00,23.00,18.75,21.50,543400,17.37307
2008-08-01,19.389999,23.120001,19.049999,22.950001,544300,18.544743
2008-07-01,22.40,23.23,18.09,19.25,433900,15.405892
2008-06-02,22.370001,23.65,21.07,22.18,1003600,17.75079
2008-05-01,21.219999,22.450001,20.51,21.50,911400,17.206581
2008-04-23,20.60,21.49,20.219999,21.15,5612700,16.926474
