Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,100.239998,100.279999,98.470001,98.690002,1836000,47.69413
2013-03-01,101.470001,103.699997,96.150002,100.300003,1334500,48.472198
2013-02-01,95.809998,101.889999,94.540001,101.400002,1191900,48.805153
2013-01-02,92.290001,96.040001,91.339996,95.660004,1215700,46.042416
2012-12-03,89.959999,92.540001,88.889999,91.010002,947300,43.80431
2012-11-01,86.550003,90.139999,83.830002,89.830002,1027900,43.05563
2012-10-01,88.790001,90.879997,84.190002,86.379997,994900,41.402039
2012-09-04,91.410004,94.830002,87.50,88.230003,1396800,42.288746
2012-08-01,88.620003,93.459999,85.230003,91.540001,901400,43.691761
2012-07-02,84.769997,89.190002,83.379997,88.080002,1144800,42.040314
2012-06-01,80.620003,86.059998,78.269997,84.379997,1437400,40.274311
2012-05-01,85.75,87.099998,78.730003,81.940002,2204100,38.933517
2012-04-02,79.139999,86.330002,75.470001,85.279999,1681700,40.520504
2012-03-01,77.019997,81.300003,74.50,79.43,1746400,37.740898
2012-02-01,76.370003,79.300003,76.029999,76.989998,2017500,36.399239
2012-01-03,79.650002,80.50,74.82,75.419998,2152100,35.656975
2011-12-01,77.260002,79.379997,71.620003,78.559998,1383900,37.141502
2011-11-01,75.410004,80.440002,72.959999,77.559998,1535800,36.518158
2011-10-03,65.379997,80.260002,62.740002,78.419998,2097800,36.923077
2011-09-01,73.959999,74.809998,61.82,66.580002,2688300,31.348364
2011-08-01,75.459999,75.75,65.290001,73.800003,2824700,34.587013
2011-07-01,79.720001,81.260002,73.230003,74.860001,1741700,35.08379
2011-06-01,78.279999,80.470001,74.059998,79.900002,1724700,37.445831
2011-05-02,77.809998,78.800003,74.129997,78.279999,1713000,36.526085
2011-04-01,75.949997,77.610001,70.870003,77.43,1530000,36.129467
2011-03-01,72.790001,75.559998,70.410004,75.269997,2194200,35.121593
2011-02-01,68.510002,73.489998,67.860001,73.269997,1646900,34.033478
2011-01-03,67.160004,69.980003,65.699997,67.900002,1836700,31.539148
2010-12-01,64.900002,67.730003,64.720001,66.470001,1508800,30.874922
2010-11-01,65.360001,66.330002,62.66,63.950001,2051900,29.585011
2010-10-01,64.449997,67.989998,63.040001,64.779999,2100600,29.96899
2010-09-01,62.139999,65.300003,61.98,64.019997,2025900,29.617392
2010-08-02,63.830002,66.059998,57.93,61.02,2186900,28.117678
2010-07-01,57.50,63.439999,56.060001,62.970001,2317500,29.016228
2010-06-01,58.220001,63.860001,55.220001,57.380001,2713000,26.440386
2010-05-03,60.259998,61.450001,53.00,57.369999,3248600,26.314299
2010-04-01,61.099998,63.860001,59.790001,59.790001,2205300,27.424297
2010-03-01,52.970001,61.419998,52.689999,60.59,2114200,27.791239
2010-02-01,50.049999,53.709999,49.150002,52.66,1725800,24.041428
2010-01-04,55.060001,57.220001,49.540001,49.93,2168200,22.795071
2009-12-01,53.310001,56.18,52.48,54.360001,1617900,24.817547
2009-11-02,48.740002,55.299999,47.560001,52.599998,1978500,23.910419
2009-10-01,48.939999,53.119999,46.84,48.240002,2646000,21.928493
2009-09-01,48.16,51.849998,45.939999,48.990002,2831100,22.269421
2009-08-03,49.599998,50.82,46.889999,48.27,2762000,21.838802
2009-07-01,43.25,49.419998,37.91,48.779999,3380100,22.069542
2009-06-01,43.509998,45.419998,39.580002,42.959999,3301300,19.436398
2009-05-01,40.48,43.740002,37.91,43.459999,3969700,19.560886
2009-04-01,35.32,42.25,34.799999,40.419998,4554500,18.192616
2009-03-02,31.389999,38.240002,29.389999,35.450001,5669000,15.955671
2009-02-02,34.130001,38.50,31.17,32.34,4103400,14.461173
2009-01-02,36.799999,41.23,30.709999,35.00,4820800,15.65062
2008-12-01,35.150002,39.00,31.690001,36.759998,3986800,16.437622
2008-11-03,43.639999,46.73,30.40,35.220001,5081900,15.666595
2008-10-01,47.849998,48.439999,35.599998,43.25,6736000,19.238506
2008-09-02,53.00,54.869999,46.990002,47.830002,5539000,21.275785
2008-08-01,52.439999,54.369999,48.349998,52.529999,3224600,23.260611
2008-07-01,47.68,54.34,45.00,52.75,4143400,23.358028
2008-06-02,55.669998,55.799999,47.439999,48.080002,4429200,21.290125
2008-05-01,52.75,58.50,51.360001,56.41,2855500,24.870897
2008-04-01,48.68,53.84,47.830002,52.389999,2910600,23.098499
2008-03-03,52.799999,54.00,46.75,48.32,3989100,21.304056
2008-02-01,50.279999,55.25,49.279999,52.779999,2489700,23.169987
2008-01-02,46.93,50.919998,41.889999,50.450001,3136700,22.147137
2007-12-03,49.00,52.169998,46.189999,46.93,2729500,20.601887
2007-11-01,55.450001,55.650002,45.779999,49.040001,3003000,21.43527
2007-10-01,56.880001,57.419998,51.220001,55.990002,2727500,24.473099
2007-09-04,52.75,57.939999,51.950001,57.00,2161300,24.914568
2007-08-01,51.75,54.50,45.779999,52.650002,2534600,22.926996
2007-07-02,51.380001,58.490002,51.029999,52.130001,3128300,22.700556
2007-06-01,54.84,55.970001,48.900002,50.93,2168700,22.178003
2007-05-01,50.439999,54.970001,49.709999,54.59,2802200,23.686722
2007-04-02,44.34,51.75,43.790001,50.240002,3606800,21.799248
2007-03-01,43.209999,46.43,42.73,44.139999,2039100,19.152443
2007-02-01,45.599998,47.549999,43.68,43.75,2220900,18.905863
2007-01-03,42.959999,45.900002,41.57,45.689999,2158000,19.744202
2006-12-01,47.00,47.990002,42.68,43.029999,1678500,18.594725
2006-11-01,47.369999,48.779999,45.970001,47.07,1478000,20.280123
2006-10-02,41.869999,48.150002,40.77,47.639999,2012800,20.525707
2006-09-01,42.91,43.369999,40.130001,41.939999,1497200,18.06986
2006-08-01,40.099998,43.889999,39.419998,42.759998,1684100,18.359133
2006-07-03,44.09,45.00,39.360001,40.389999,1579300,17.341566
2006-06-01,44.400002,45.50,40.549999,43.75,1335000,18.784193
2006-05-01,45.419998,48.040001,42.549999,44.700001,1710000,19.129562
2006-04-03,45.50,48.57,44.32,44.91,1713900,19.219433
2006-03-01,51.16,51.169998,44.50,45.279999,1968900,19.377775
2006-02-01,89.919998,95.080002,88.150002,94.349998,2680300,20.126368
2006-01-03,79.550003,92.459999,77.110001,90.389999,3323400,19.281637
2005-12-01,80.400002,82.730003,77.120003,79.989998,1615300,17.063148
2005-11-01,72.599998,81.559998,72.589996,79.860001,2088700,16.99144
2005-10-03,71.120003,73.349998,68.589996,72.480003,2257700,15.421232
2005-09-01,65.110001,71.800003,64.919998,70.989998,1623000,15.104211
2005-08-01,66.440002,68.269997,64.330002,66.279999,1927600,14.048621
2005-07-01,57.900002,67.559998,56.599998,66.449997,2594500,14.084654
2005-06-01,60.75,61.689999,57.400002,57.650002,1802600,12.219418
2005-05-02,57.279999,61.830002,56.580002,61.279999,1814900,12.935306
2005-04-01,63.529999,64.00,56.23,57.209999,2615200,12.076188
2005-03-01,61.799999,64.00,60.099998,63.310001,2290100,13.363809
2005-02-01,59.77,63.669998,57.810001,61.939999,2041300,13.022507
2005-01-03,61.00,61.09,55.27,59.450001,2442500,12.499
2004-12-01,58.099998,61.919998,57.080002,61.25,1826400,12.877439
2004-11-01,53.599998,58.50,52.509998,57.970001,2230400,12.14708
2004-10-01,49.00,54.490002,48.630001,54.049999,1751100,11.32568
2004-09-01,45.75,48.990002,45.360001,48.50,1362200,10.162728
2004-08-02,44.799999,46.099998,43.779999,45.57,1034800,9.517832
2004-07-01,43.50,45.220001,41.549999,45.029999,1353400,9.405046
2004-06-01,39.150002,43.59,38.82,43.59,1475200,9.104286
2004-05-03,38.189999,39.849998,36.509998,39.48,1576200,8.206967
2004-04-01,39.50,41.509998,37.470001,37.77,2046300,7.851499
2004-03-01,39.48,40.00,37.330002,39.330002,1580700,8.175787
2004-02-02,60.100021,62.890022,58.050003,59.220001,1744600,8.165828
2004-01-02,64.199997,64.800003,59.650024,59.95002,1602500,8.26649
2003-12-01,60.169979,63.829983,58.099976,63.280022,2003200,8.725662
2003-11-03,59.800018,61.169998,57.499981,59.350021,1316800,8.149615
2003-10-01,51.899998,61.750019,51.850021,60.199982,1538400,8.266327
2003-09-02,53.419979,55.000019,51.149998,52.02,1446300,7.143097
2003-08-01,51.899998,54.070023,50.010002,53.73,1563400,7.34404
2003-07-01,48.00,52.54002,47.400002,52.050003,1737500,7.114411
2003-06-02,50.710018,52.800003,47.400002,48.259979,1684500,6.596375
2003-05-01,48.629997,51.379978,47.440022,50.459999,2206000,6.864236
2003-04-01,42.75,48.70998,42.319981,48.629997,1901100,6.615295
2003-03-03,42.469978,43.669979,40.039978,42.79998,1821100,5.822219
2003-02-03,41.099998,42.97002,40.150021,42.460022,2494000,5.741218
2003-01-02,41.400002,43.59,39.510002,40.949997,2086700,5.53704
2002-12-02,41.73,45.599998,40.02,41.56002,2401900,5.619524
2002-11-01,42.100021,45.239998,39.370018,41.02998,2229500,5.52065
2002-10-01,37.650002,44.350021,35.95998,42.670021,2470900,5.74132
2002-09-03,43.399979,43.399979,36.730019,37.339981,3779800,5.024155
2002-08-01,47.740021,48.870003,43.030022,43.600021,2122400,5.836952
2002-07-01,52.050003,52.529999,42.70998,47.989983,2647500,6.424658
2002-06-03,49.750019,53.059982,48.629997,51.79998,2188400,6.934721
2002-05-01,47.699997,51.22998,46.999981,49.649998,2444100,6.617731
2002-04-01,49.50,51.580021,46.240021,47.849998,3969500,6.377813
2002-03-01,50.389977,53.749981,48.220016,49.960018,2547000,6.659052
2002-02-01,48.79998,50.800018,46.999981,50.140022,2692900,6.65532
2002-01-02,48.199982,49.750019,43.800003,48.859978,2579600,6.485414
2001-12-03,44.489998,49.50,43.150021,48.280022,2091700,6.408433
2001-11-01,39.649979,45.150002,39.649979,44.599979,1780400,5.893602
2001-10-01,37.800003,40.999981,35.77002,39.599998,1796300,5.232886
2001-09-04,43.50,43.860001,33.00,38.050018,3383900,5.028067
2001-08-01,45.61002,46.439999,43.260002,43.50,1805300,5.722455
2001-07-02,40.650002,45.869999,39.949982,45.599998,2245000,5.998711
2001-06-01,40.750019,42.88002,38.149979,40.50,1750400,5.327803
2001-05-01,39.550018,41.929977,38.29998,40.139999,1833100,5.256021
2001-04-02,37.669979,40.609982,35.800018,39.589981,2098500,5.184
2001-03-01,37.650002,39.400021,34.06002,37.669979,2404300,4.932591
2001-02-01,37.06002,38.699997,35.989983,37.609982,2590400,4.898236
2001-01-02,29.625,37.45998,28.750019,36.959999,3473000,4.813584
2000-12-01,31.437481,31.999981,27.250019,29.687519,1599900,3.866433
2000-11-01,31.50,32.25,29.500019,31.437481,1035500,4.071685
2000-10-02,29.0625,32.25,26.875019,31.50,1410200,4.079782
2000-09-01,29.500019,30.312481,28.50,29.312519,831000,3.796466
2000-08-01,31.437481,32.500019,28.562519,29.4375,1278300,3.789985
2000-07-03,29.374981,33.00,28.750019,31.812481,1648000,4.095757
2000-06-01,26.875019,29.625,26.749981,29.187481,1091400,3.757796
2000-05-01,28.187519,30.250019,26.749981,26.8125,1591200,3.430495
2000-04-03,26.875019,30.499981,26.500019,28.062481,2522500,3.590423
2000-03-01,23.562479,29.25,22.562521,26.687519,3007700,3.414505
2000-02-01,24.874981,25.750019,23.125021,23.562479,2900500,2.992633
2000-01-03,26.749981,28.750019,22.999979,24.874981,3312800,3.159332
