Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,83.709999,84.160004,83.050003,83.760002,886400,80.909851
2013-03-01,80.470001,83.730003,79.809998,83.650002,451300,80.803596
2013-02-01,82.099998,85.449997,77.599998,80.599998,775300,77.857376
2013-01-02,79.910004,82.129997,77.709999,81.540001,463800,78.378242
2012-12-03,79.480003,84.080002,77.25,78.650002,455400,75.600304
2012-11-01,81.040001,83.889999,70.379997,79.18,714300,76.109749
2012-10-01,80.010002,83.43,77.650002,81.040001,397800,77.518425
2012-09-04,80.809998,86.459999,78.940002,79.620003,462300,76.160126
2012-08-01,78.980003,85.790001,72.129997,80.949997,735100,77.432327
2012-07-02,71.50,83.199997,68.129997,80.190002,620300,76.346619
2012-06-01,66.910004,71.309998,63.060001,71.169998,602300,67.758926
2012-05-01,77.720001,79.129997,62.619999,67.57,1010100,64.331467
2012-04-02,84.769997,85.949997,77.43,77.779999,417500,73.632805
2012-03-01,83.260002,86.519997,81.519997,84.730003,435300,80.212242
2012-02-01,83.290001,85.43,77.349998,82.650002,468300,78.243141
2012-01-03,76.150002,83.139999,74.370003,82.809998,373600,78.036346
2011-12-01,69.769997,75.00,69.419998,74.830002,417800,70.516365
2011-11-01,65.389999,69.959999,63.689999,69.870003,540200,65.842285
2011-10-03,61.110001,69.650002,58.50,66.860001,523100,62.669765
2011-09-01,67.220001,67.489998,60.439999,61.259998,498100,57.420727
2011-08-01,73.080002,73.120003,62.040001,66.889999,678800,62.697884
2011-07-01,75.75,76.900002,71.82,72.550003,288900,67.629753
2011-06-01,79.879997,79.879997,72.919998,75.540001,331500,70.416969
2011-05-02,82.639999,83.139999,78.980003,80.209999,276600,74.770256
2011-04-01,80.739998,83.830002,79.470001,82.18,321100,76.262566
2011-03-01,81.099998,81.099998,76.910004,80.239998,300100,74.462257
2011-02-01,85.559998,86.540001,80.32,80.800003,307100,74.981941
2011-01-03,82.510002,87.080002,80.269997,84.949997,313300,78.483475
2010-12-01,76.059998,82.300003,75.919998,82.089996,217700,75.841179
2010-11-01,74.739998,77.510002,74.449997,75.339996,254000,69.605003
2010-10-01,74.720001,76.309998,73.220001,74.410004,320000,68.425163
2010-09-01,66.599998,75.25,66.290001,74.139999,325200,68.176872
2010-08-02,68.540001,69.919998,65.339996,65.900002,395700,60.599625
2010-07-01,67.040001,71.980003,65.50,68.360001,473500,62.532642
2010-06-01,72.720001,73.870003,66.989998,67.120003,378700,61.39835
2010-05-03,77.370003,78.010002,71.529999,72.989998,486200,66.76796
2010-04-01,74.559998,79.730003,73.720001,76.970001,345800,70.069664
2010-03-01,70.110001,75.00,69.099998,74.419998,442700,67.748268
2010-02-01,79.160004,80.580002,69.790001,70.160004,625000,63.551563
2010-01-04,84.610001,84.610001,78.870003,78.970001,322300,71.531738
2009-12-01,78.580002,84.949997,78.540001,84.370003,297500,76.423103
2009-11-02,76.879997,81.769997,76.620003,78.589996,310400,71.187523
2009-10-01,75.00,81.260002,73.010002,76.559998,462000,69.055832
2009-09-01,72.82,75.489998,71.150002,75.32,544000,67.937378
2009-08-03,72.529999,75.889999,70.190002,73.040001,658700,65.880852
2009-07-01,81.230003,84.00,70.019997,71.989998,655900,64.634819
2009-06-01,82.389999,84.760002,78.540001,81.209999,529800,72.912819
2009-05-01,80.970001,83.410004,79.019997,81.790001,595500,73.433563
2009-04-01,76.510002,84.00,75.57,81.400002,780400,72.784889
2009-03-02,72.900002,77.699997,68.970001,77.00,747300,68.850571
2009-02-02,75.669998,81.529999,71.150002,73.970001,624600,65.827705
2009-01-02,77.400002,78.650002,70.519997,76.00,553700,67.634247
2008-12-01,78.489998,79.809998,68.129997,77.199997,983000,68.702156
2008-11-03,73.93,80.00,64.00,80.00,369000,71.193947
2008-10-01,93.50,93.699997,65.300003,73.690002,465100,65.310349
2008-09-02,92.57,98.00,88.93,94.360001,416000,83.62986
2008-08-01,96.849998,98.769997,91.199997,91.970001,287000,81.511642
2008-07-01,86.519997,98.900002,84.800003,96.639999,384900,85.373878
2008-06-02,92.029999,94.099998,85.480003,87.639999,294900,77.42308
2008-05-01,84.400002,93.00,83.730003,91.620003,328700,80.939102
2008-04-01,81.879997,86.190002,80.089996,84.300003,318500,74.229317
2008-03-03,87.00,87.00,79.400002,81.379997,521500,71.658142
2008-02-01,91.50,94.25,86.639999,87.339996,430900,76.906151
2008-01-02,88.449997,92.550003,79.019997,91.980003,619600,80.725082
2007-12-03,88.220001,94.309998,87.779999,88.629997,388300,77.784988
2007-11-01,95.900002,97.769997,85.199997,89.230003,496200,78.311577
2007-10-01,99.00,102.029999,91.129997,96.849998,364200,84.756538
2007-09-04,97.639999,100.959999,94.919998,98.610001,292000,86.296768
2007-08-01,97.760002,105.00,87.440002,97.550003,597100,85.369133
2007-07-02,102.68,108.449997,94.400002,97.760002,399200,85.329346
2007-06-01,100.00,104.620003,98.769997,102.980003,404400,89.885597
2007-05-01,90.379997,100.309998,90.190002,100.129997,344000,87.397987
2007-04-02,91.300003,92.400002,88.400002,90.300003,253200,78.616898
2007-03-01,87.699997,91.720001,86.050003,91.199997,326900,79.400452
2007-02-01,84.25,91.019997,82.75,88.279999,300800,76.635574
2007-01-03,83.099998,85.620003,81.50,85.00,266500,73.788216
2006-12-01,82.129997,84.980003,81.699997,82.790001,240400,71.86972
2006-11-01,77.449997,83.470001,73.949997,82.220001,401400,71.374908
2006-10-02,75.050003,77.739998,73.860001,77.239998,244100,67.051781
2006-09-01,70.470001,75.470001,69.440002,74.989998,375800,65.098564
2006-08-01,66.50,71.050003,65.790001,70.309998,318700,61.035873
